id,category,cats,n_parcels,lat,lon,units,address,on_arterial,d_commercial,corridor_200,corridor_300,corridor_400
1372,condo,condo,1,41.880531,-87.802556,22,423 WISCONSIN AVE 1E,0,261.9,0,1,1
1373,condo,condo,1,41.880534,-87.793031,11,427 S EUCLID AVE A,0,172.7,1,1,1
1374,condo,condo,1,41.88057,-87.790611,4,428 S WESLEY AVE 1N,1,129.1,1,1,1
1375,condo,condo,1,41.880583,-87.781654,8,431 S HARVEY AVE A,1,120.2,1,1,1
1376,condo,condo,1,41.880595,-87.791416,15,425 S WESLEY AVE 102,0,283.3,0,1,1
1377,condo,condo,1,41.880631,-87.801976,12,419 WISCONSIN AVE 1E,0,328.5,0,0,1
1378,condo,condo,1,41.880632,-87.778283,7,439 S TAYLOR AVE 1A,1,126.9,1,1,1
1379,condo,condo,1,41.880642,-87.779145,11,434 S LOMBARD AVE 1,1,134.1,1,1,1
1380,condo,condo,1,41.880656,-87.785732,10,425 S ELMWOOD AVE 1,0,185.0,1,1,1
1381,condo,condo,1,41.880669,-87.800404,59,420 HOME AVE 101N,0,418.2,0,0,0
1382,condo,condo,1,41.880675,-87.797229,5,423 S KENILWORTH AVE 1S,0,291.5,0,1,1
1383,condo,condo,1,41.880695,-87.796621,23,420 S KENILWORTH AVE 1,0,274.1,0,1,1
1384,condo,condo,1,41.880727,-87.779959,23,433 S LOMBARD AVE 11,0,164.6,1,1,1
1385,condo,condo,1,41.880747,-87.804191,20,415 S MAPLE AVE 101,1,83.7,1,1,1
1386,condo,condo,1,41.880766,-87.801988,23,417 WISCONSIN AVE 1E,0,372.4,0,0,1
1387,condo,condo,1,41.880815,-87.7849,7,421 S RIDGELAND AVE 1N,1,194.2,1,1,1
1388,condo,condo,1,41.880843,-87.797257,9,417 S KENILWORTH AVE 1,0,342.0,0,0,1
1389,condo,condo,1,41.880876,-87.802096,10,414 WISCONSIN AVE A-E,0,401.2,0,0,0
1390,condo,condo,1,41.880888,-87.789787,10,419 S EAST AVE 1A,0,254.7,0,1,1
1391,condo,condo,1,41.88089,-87.779189,23,426 S LOMBARD AVE 101,0,218.5,0,1,1
1392,condo,condo,1,41.880895,-87.790611,31,415 S WESLEY AVE,0,245.5,0,1,1
1393,condo,condo,1,41.880927,-87.800394,10,413 HOME AVE 1A,0,511.9,0,0,0
1394,condo,condo,1,41.880931,-87.787256,23,414 S SCOVILLE AVE 1A,0,338.1,0,0,1
1395,condo,condo,1,41.880963,-87.777687,6,427 S TAYLOR AVE,0,278.5,0,1,1
1396,condo,condo,1,41.881009,-87.79062,21,400 S WESLEY AVE G,0,287.0,0,1,1
1397,condo,condo,1,41.881022,-87.789652,10,401 S EAST AVE G,0,304.2,0,0,1
1398,condo,condo,1,41.881065,-87.784851,2,417 S RIDGELAND AVE 1,1,284.2,1,1,1
1399,condo,condo,1,41.881073,-87.802797,13,408 WISCONSIN AVE 303,0,453.0,0,0,0
1400,condo,condo,1,41.881103,-87.80206,4,401 WISCONSIN AVE 103,0,483.7,0,0,0
1401,condo,condo,1,41.881118,-87.804273,10,405 S MAPLE AVE 1,1,213.2,1,1,1
1402,condo,condo,1,41.881131,-87.800289,21,405 HOME AVE 101,0,588.8,0,0,0
1403,condo,condo,1,41.881136,-87.779975,20,415 S LOMBARD AVE 101,0,310.1,0,0,1
1404,condo,condo,1,41.881186,-87.781626,19,402 S HARVEY AVE 3B,0,334.3,0,0,1
1405,condo,condo,1,41.88124,-87.803195,37,1120 W WASHINGTON BLVD 1A,0,395.5,0,0,1
1406,condo,condo,1,41.881244,-87.795405,6,408 S GROVE AVE A,0,481.4,0,0,0
1407,condo,condo,1,41.881249,-87.794691,9,407 S OAK PARK AVE A,1,462.0,1,1,1
1408,condo,condo,1,41.881286,-87.783523,2,415 S RIDGELAND AVE 1,1,394.5,1,1,1
1409,condo,condo,1,41.881315,-87.78593,9,400 S ELMWOOD AVE 2N,0,401.7,0,0,0
1410,condo,condo,1,41.881323,-87.796075,30,400 S GROVE AVE G1,0,507.6,0,0,0
1411,condo,condo,1,41.881332,-87.781877,1,241 W WASHINGTON BLVD PU-2,0,386.5,0,0,1
1412,condo,condo,1,41.881333,-87.79234,9,660 W WASHINGTON BLVD 2,0,474.1,0,0,0
1413,condo,condo,1,41.881352,-87.7809,82,222 WASHINGTON BLVD 101,0,413.5,0,0,0
1414,condo,condo,1,41.881361,-87.793338,10,711 W WASHINGTON BLVD 1E,0,484.9,0,0,0
1415,condo,condo,1,41.881369,-87.792137,10,658 W WASHINGTON BLVD 1,0,504.5,0,0,0
1416,condo,condo,1,41.881402,-87.779258,13,402 S LOMBARD AVE 1,0,400.4,0,0,0
1417,condo,condo,1,41.881436,-87.790307,12,615 W WASHINGTON BLVD 1N,0,443.4,0,0,0
1418,condo,condo,1,41.88146,-87.776685,10,407 S HUMPHREY AVE 1,0,422.2,0,0,0
1419,condo,condo,1,41.881475,-87.786328,10,405 S ELMWOOD AVE 1A,0,453.8,0,0,0
1420,condo,condo,1,41.88148,-87.785755,3,424 W WASHINGTON BLVD 1E,0,468.0,0,0,0
1421,condo,condo,1,41.881527,-87.782337,20,257 W WASHINGTON BLVD 1,0,479.4,0,0,0
1422,condo,condo,1,41.881594,-87.80321,3,1118 W WASHINGTON BLVD 1A,0,486.8,0,0,0
1423,condo,condo,1,41.881601,-87.780135,11,121 WASHINGTON BLVD 1,0,476.9,0,0,0
1424,condo,condo,1,41.881826,-87.7924,8,338 S EUCLID AVE 2,0,645.1,0,0,0
1425,condo,condo,1,41.881833,-87.800874,7,1020 W WASHINGTON BLVD 2A,0,843.5,0,0,0
1426,condo,condo,1,41.881836,-87.800443,19,339 HOME AVE 1A,0,841.2,0,0,0
1427,condo,condo,1,41.881845,-87.790475,19,619 W WASHINGTON BLVD 1E,0,589.3,0,0,0
1428,condo,condo,1,41.881856,-87.790744,6,625 W WASHINGTON BLVD 1,0,597.1,0,0,0
1429,condo,condo,1,41.881876,-87.804216,52,336 S MAPLE AVE 1A,0,489.5,0,0,0
1430,condo,condo,1,41.881882,-87.785692,3,426 W WASHINGTON BLVD 1W,0,615.0,0,0,0
1431,condo,condo,1,41.881897,-87.802022,5,344 WISCONSIN AVE 2,0,769.0,0,0,0
1432,condo,condo,1,41.881941,-87.798901,10,339 CLINTON AVE 1,0,772.0,0,0,0
1433,condo,condo,1,41.881949,-87.789855,42,333 S EAST AVE 201,0,641.4,0,0,0
1434,condo,condo,1,41.881979,-87.796816,1,340 S KENILWORTH AVE 3,0,744.5,0,0,0
1435,condo,condo,1,41.882022,-87.780097,6,209 W WASHINGTON BLVD 1N,0,630.2,0,0,0
1436,condo,condo,1,41.882023,-87.780221,7,211 W WASHINGTON BLVD 1N,0,631.1,0,0,0
1437,condo,condo,1,41.882036,-87.779963,9,205 W WASHINGTON BLVD 1,0,636.6,0,0,0
1438,condo,condo,1,41.882047,-87.780711,5,222 W WASHINGTON BLVD 103,0,659.1,0,0,0
1439,condo,condo,1,41.882067,-87.779887,13,201 W WASHINGTON BLVD 1N,0,649.6,0,0,0
1440,condo,condo,1,41.882076,-87.793057,6,332 S EUCLID AVE 1,0,727.9,0,0,0
1441,condo,condo,1,41.882088,-87.790573,8,330 WESLEY AVE A1,0,678.1,0,0,0
1442,condo,condo,1,41.882179,-87.784884,10,331 S RIDGELAND AVE A,1,689.8,1,1,1
1443,condo,condo,1,41.8822,-87.794683,13,333 S OAK PARK AVE 1N,1,807.9,1,1,1
1444,condo,condo,1,41.882207,-87.793871,3,328 S OAK PARK AVE 1,1,822.7,1,1,1
1445,condo,condo,1,41.882265,-87.779181,1,125 W WASHINGTON BLVD 3,0,704.9,0,0,0
1446,condo,condo,1,41.882322,-87.802768,10,327 WISCONSIN AVE 1A,0,772.8,0,0,0
1447,condo,condo,1,41.882326,-87.802021,3,324 WISCONSIN AVE A,0,899.1,0,0,0
1448,condo,condo,1,41.88236,-87.794704,5,329 S OAK PARK AVE,1,866.3,1,1,1
1449,condo,condo,1,41.882418,-87.784929,7,324 S RIDGELAND AVE A1,1,777.1,1,1,1
1450,condo,condo,1,41.882572,-87.802781,10,317 WISCONSIN AVE 1-A,0,849.2,0,0,0
1451,condo,condo,1,41.882583,-87.784249,3,322 S RIDGELAND AVE A,1,851.2,1,1,1
1452,condo,condo,1,41.882641,-87.803679,2,314 S MAPLE AVE 1S,0,785.8,0,0,0
1453,condo,condo,1,41.882642,-87.784922,3,320 S RIDGELAND AVE A,1,858.5,1,1,1
1454,condo,condo,1,41.882703,-87.804244,2,312 S MAPLE AVE 1N,0,790.1,0,0,0
1455,condo,condo,1,41.882707,-87.776734,6,341 S HUMPHREY AVE 1,0,875.4,0,0,0
1456,condo,condo,1,41.882737,-87.80279,10,313 WISCONSIN AVE 1N,0,901.0,0,0,0
1457,condo,condo,1,41.882746,-87.778379,6,333 S TAYLOR AVE 1N,0,883.9,0,0,0
1458,condo,condo,1,41.882762,-87.802219,6,312 WISCONSIN AVE 1N,0,890.8,0,0,0
1459,condo,condo,1,41.882766,-87.775088,11,116 N AUSTIN BLVD 1,1,835.8,1,1,1
1460,condo,condo,1,41.882991,-87.775039,24,122 N AUSTIN BLVD 2,1,916.7,1,1,1
1461,condo,condo,1,41.883007,-87.801261,43,1025 RANDOLPH ST 1,0,854.8,0,0,0
1462,condo,condo,1,41.883136,-87.801808,2,1033 RANDOLPH ST 1,0,768.8,0,0,0
1463,condo,condo,1,41.883164,-87.790095,6,608 RANDOLPH ST 1,0,1074.9,0,0,0
1464,condo,condo,1,41.883287,-87.796758,4,300 S KENILWORTH AVE,0,1217.7,0,0,0
1465,condo,condo,1,41.883459,-87.800955,7,1018 RANDOLPH ST A,0,742.1,0,0,0
1466,condo,condo,1,41.883474,-87.793945,28,240 S OAK PARK AVE 101,1,939.6,1,1,1
1467,condo,condo,1,41.883494,-87.801628,6,1035 RANDOLPH ST 1W,0,654.7,0,0,0
1468,condo,condo,1,41.883531,-87.78909,4,243 S EAST AVE 1,0,1229.2,0,0,0
1469,condo,condo,1,41.883607,-87.794739,5,245 S OAK PARK AVE,1,903.6,1,1,1
1470,condo,condo,1,41.883615,-87.789685,2,241 S EAST AVE 1,0,1247.2,0,0,0
1471,condo,condo,1,41.883708,-87.80426,9,246 S MAPLE AVE 1E,0,708.5,0,0,0
1472,condo,condo,1,41.88373,-87.775137,5,148 N AUSTIN BLVD 1A,1,1186.8,1,1,1
1473,condo,condo,1,41.883756,-87.802077,20,248 S MARION ST 1,0,533.9,0,0,0
1474,condo,condo,1,41.883851,-87.804418,6,244 S MAPLE AVE 1E,0,680.5,0,0,0
1475,condo,condo,1,41.883876,-87.775504,13,11 RANDOLPH ST 6A,1,1249.7,1,1,1
1476,condo,condo,1,41.883897,-87.803395,12,242 S MAPLE AVE 1/21N,0,546.2,0,0,0
1477,condo,condo,1,41.883984,-87.804246,13,237 S MAPLE AVE 1,0,619.6,0,0,0
1478,condo,condo,1,41.883993,-87.793941,21,224 S OAK PARK AVE 1B,1,751.2,1,1,1
1479,condo,condo,1,41.884102,-87.802191,4,240 S MARION ST 1N,0,404.9,0,0,0
1480,condo,condo,1,41.884171,-87.798906,3,233 CLINTON AVE 1,0,1010.1,0,0,0
1481,condo,condo,1,41.884236,-87.798231,3,231 CLINTON AVE 1,0,1007.4,0,0,0
1482,condo,condo,1,41.884285,-87.804503,2,235 S MAPLE AVE 1,0,545.4,0,0,0
1483,condo,condo,1,41.884347,-87.794061,6,214 S OAK PARK AVE 1,1,620.7,1,1,1
1484,condo,condo,1,41.884398,-87.794719,12,220 S OAK PARK AVE 1,1,620.9,1,1,1
1485,condo,condo,1,41.884556,-87.804323,6,220 S MAPLE AVE 37,0,435.4,0,0,0
1486,condo,condo,1,41.884558,-87.804516,4,224 S MAPLE AVE 43,0,462.1,0,0,0
1487,condo,condo,1,41.884581,-87.794735,6,216 S OAK PARK AVE 1,1,557.8,1,1,1
1488,condo,condo,1,41.884645,-87.798955,2,222 S CLINTON AVE 1S,0,896.5,0,0,0
1489,condo,condo,1,41.884722,-87.804308,18,212 S MAPLE AVE 25,0,381.2,0,0,1
1490,condo,condo,1,41.884729,-87.798333,2,220 S CLINTON AVE 1N,0,864.8,0,0,0
1491,condo,condo,1,41.884891,-87.780053,7,208 S LOMBARD AVE A,0,1110.2,0,0,0
1492,condo,condo,1,41.884906,-87.796903,4,204 S KENILWORTH AVE 1S,0,665.5,0,0,0
1493,condo,condo,1,41.885023,-87.804278,54,201 S MAPLE AVE,0,289.0,0,1,1
1494,condo,condo,1,41.885085,-87.780074,4,206 S LOMBARD AVE A,0,1063.2,0,0,0
1495,condo,condo,1,41.885107,-87.782588,3,258 PLEASANT ST 1,0,637.6,0,0,0
1496,condo,condo,1,41.885124,-87.77897,14,119 PLEASANT ST A,0,1194.5,0,0,0
1497,condo,condo,1,41.885175,-87.799804,12,200 HOME AVE 2A,0,600.2,0,0,0
1498,condo,condo,1,41.885179,-87.799208,14,947 PLEASANT ST 1AE,0,711.2,0,0,0
1499,condo,condo,1,41.885206,-87.803755,6,200 S MAPLE AVE 10,0,155.6,1,1,1
1500,condo,condo,1,41.885298,-87.79794,12,845 PLEASANT ST 1E,0,633.6,0,0,0
1501,condo,condo,1,41.885339,-87.797275,4,200 S KENILWORTH AVE 1N,0,535.6,0,0,0
1502,condo,condo,1,41.885425,-87.782375,6,254 PLEASANT ST 1,0,550.5,0,0,0
1503,condo,condo,1,41.885459,-87.783394,7,142 S CUYLER AVE 1,0,483.8,0,0,0
1504,condo,condo,1,41.88551,-87.779042,2,121 PLEASANT ST A,0,1060.3,0,0,0
1505,condo,condo,1,41.885511,-87.779195,2,123 PLEASANT ST A,0,1041.1,0,0,0
1506,condo,condo,1,41.885532,-87.779349,6,125 PLEASANT ST A,0,1016.5,0,0,0
1507,condo,condo,1,41.885618,-87.802861,6,1123 PLEASANT ST 1,0,0.1,1,1,1
1508,condo,condo,1,41.885677,-87.797475,12,135 S KENILWORTH AVE 1,0,448.8,0,0,0
1509,condo,condo,1,41.885835,-87.793999,24,150 S OAK PARK AVE 201,1,88.9,1,1,1
1510,condo,condo,1,41.885964,-87.801193,7,1020 PLEASANT ST 1,0,182.4,1,1,1
1511,condo,condo,1,41.885969,-87.789934,4,124 S EAST AVE 1,0,717.3,0,0,0
1512,condo,condo,1,41.886011,-87.789071,4,122 S EAST AVE 2,0,760.5,0,0,0
1513,condo,condo,1,41.886084,-87.775167,9,320 N AUSTIN BLVD 1,1,581.3,1,1,1
1514,condo,condo,1,41.886106,-87.798981,3,118 S CLINTON AVE 1A,0,611.1,0,0,0
1515,condo,condo,1,41.886178,-87.795426,4,116 S GROVE AVE A,0,211.5,0,1,1
1516,condo,condo,1,41.886186,-87.79837,6,116 S CLINTON AVE 1B,0,519.9,0,0,0
1517,condo,condo,1,41.886271,-87.799081,5,115 CLINTON AVE A,1,574.2,1,1,1
1518,condo,condo,1,41.886305,-87.789865,46,112 S EAST AVE 1,1,660.0,1,1,1
1519,condo,condo,1,41.886341,-87.779379,1,119 S LOMBARD AVE BG4,1,752.9,1,1,1
1520,condo,condo,1,41.886344,-87.787486,8,113 S SCOVILLE AVE 1S,1,320.8,1,1,1
1521,condo,condo,1,41.886359,-87.802736,38,110 S MARION ST 201,1,59.8,1,1,1
1522,condo,condo,1,41.88637,-87.788275,5,111 S SCOVILLE AVE 1N,0,513.0,0,0,0
1523,condo,condo,1,41.886418,-87.79543,2,111 S GROVE AVE 1S,1,127.6,1,1,1
1524,condo,condo,1,41.886425,-87.80066,19,1005 W SOUTH BLVD 201,1,142.7,1,1,1
1525,condo,condo,1,41.886453,-87.796079,3,109 S GROVE AVE 1N,0,169.0,1,1,1
1526,condo,condo,1,41.886473,-87.788214,4,110 S SCOVILLE AVE 1D,0,486.8,0,0,0
1527,condo,condo,1,41.886523,-87.786705,26,109 S ELMWOOD AVE 1,1,118.6,1,1,1
1528,condo,condo,1,41.886553,-87.78823,4,108 S SCOVILLE AVE 1C,0,484.8,0,0,0
1529,condo,condo,1,41.88656,-87.802953,10,1101 SOUTH BLVD 201,1,144.0,1,1,1
1530,condo,condo,1,41.886574,-87.792232,5,655 SOUTH BLVD 101N,1,56.9,1,1,1
1531,condo,condo,1,41.886576,-87.789012,7,108 S EAST AVE 1,1,693.1,1,1,1
1532,condo,condo,1,41.886601,-87.790328,12,615 SOUTH BLVD A,1,496.9,1,1,1
1533,condo,condo,1,41.886638,-87.788219,4,106 S SCOVILLE AVE 1B,0,477.1,0,0,0
1534,condo,condo,1,41.886672,-87.791997,12,651 SOUTH BLVD 1,1,117.1,1,1,1
1535,condo,condo,1,41.886718,-87.784872,116,106 S RIDGELAND AVE 201,1,434.5,1,1,1
1536,condo,condo,1,41.886722,-87.78764,5,104 S SCOVILLE AVE 1A,1,317.8,1,1,1
1537,condo,condo,1,41.886774,-87.775088,24,336 N AUSTIN BLVD 1,1,335.8,1,1,1
1538,condo,condo,1,41.886911,-87.776152,1,44 S HUMPHREY AVE 3,1,352.1,1,1,1
1539,condo,condo,1,41.887459,-87.795286,8,806 NORTH BLVD 201,0,34.2,1,1,1
1540,condo,condo,1,41.887484,-87.802527,1,107 N MARION ST,0,28.5,1,1,1
1541,condo,condo,1,41.887553,-87.799052,25,938 NORTH BLVD 101,0,502.0,0,0,0
1542,condo,condo,1,41.887758,-87.793034,34,101 N EUCLID AVE 1-1,0,265.8,0,1,1
1543,condo,condo,1,41.888009,-87.795397,38,813 LAKE ST 1N,1,183.8,1,1,1
1544,condo,condo,1,41.888225,-87.79947,26,949 LAKE ST 2E,1,239.8,1,1,1
1545,condo,condo,1,41.888307,-87.777912,2,118 N TAYLOR AVE UNIT 118-1,1,432.9,1,1,1
1546,condo,condo,1,41.888313,-87.793041,25,125 N EUCLID AVE 201,1,137.1,1,1,1
1547,condo,condo,1,41.888369,-87.778559,4,122 N TAYLOR AVE UNIT 122-1N,1,416.5,1,1,1
1548,condo,condo,1,41.88845,-87.803498,110,1124 LAKE ST 401,1,42.7,1,1,1
1549,condo,condo,1,41.888471,-87.778522,4,126 N TAYLOR AVE UNIT 126-1N,1,426.3,1,1,1
1550,condo,condo,1,41.8885,-87.795786,7,825 LAKE ST 1N,1,319.7,1,1,1
1551,condo,condo,1,41.888519,-87.779209,4,120 W LAKE ST A,1,242.2,1,1,1
1552,condo,condo,1,41.888711,-87.791404,9,640 LAKE ST 1E,1,317.0,1,1,1
1553,condo,condo,1,41.888724,-87.78501,2,135 N RIDGELAND AVE 1,1,96.4,1,1,1
1554,condo,condo,1,41.888816,-87.784528,8,137 N RIDGELAND AVE 1,1,0.1,1,1,1
1555,condo,condo,1,41.888852,-87.79233,29,140 N EUCLID AVE 201,0,303.1,0,0,1
1556,condo,condo,1,41.889014,-87.784424,7,141 N RIDGELAND AVE 1,1,77.4,1,1,1
1557,condo,condo,1,41.889042,-87.79794,59,151 N KENILWORTH AVE 1A,0,440.5,0,0,0
1558,condo,condo,1,41.88911,-87.785171,7,147 N RIDGELAND AVE 1S,1,79.5,1,1,1
1559,condo,condo,1,41.889158,-87.792311,28,147 N EUCLID AVE 201,0,265.7,0,1,1
1560,condo,condo,1,41.889263,-87.784335,3,149 N RIDGELAND AVE 1N,1,171.0,1,1,1
1561,condo,condo,1,41.889321,-87.793876,45,156 N OAK PARK AVE,1,165.3,1,1,1
1562,condo,condo,1,41.889366,-87.787526,4,152 N SCOVILLE AVE,0,596.5,0,0,0
1563,condo,condo,1,41.889467,-87.797969,34,165 N KENILWORTH AVE 1A,0,478.9,0,0,0
1564,condo,condo,1,41.889669,-87.796388,23,169 N GROVE AVE 1A,0,526.4,0,0,0
1565,condo,condo,1,41.889882,-87.776325,7,164 N HUMPHREY AVE 1S,0,347.7,0,0,1
1566,condo,condo,1,41.889923,-87.777026,9,166 N HUMPHREY AVE 1N,0,398.3,0,0,1
1567,condo,condo,1,41.889928,-87.79866,5,921 ONTARIO ST,0,451.2,0,0,0
1568,condo,condo,1,41.88995,-87.793555,6,643 ONTARIO ST 1,0,239.4,0,1,1
1569,condo,condo,1,41.889958,-87.798828,3,927 ONTARIO ST 1E,0,438.3,0,0,0
1570,condo,condo,1,41.890006,-87.799026,3,929 ONTARIO ST 1W,0,433.5,0,0,0
1571,condo,condo,1,41.890026,-87.793809,79,721 ONTARIO ST C1,0,293.6,0,1,1
1572,condo,condo,1,41.890046,-87.802371,12,170 N MARION ST 10,0,398.3,0,0,1
1573,condo,condo,1,41.890097,-87.791571,20,175 LINDEN AVE 1,0,537.4,0,0,0
1574,condo,condo,1,41.890118,-87.802122,34,1033 ONTARIO ST 1A,0,429.1,0,0,0
1575,condo,condo,1,41.890322,-87.802886,2,191 N MARION ST,0,475.6,0,0,0
1576,condo,condo,1,41.890401,-87.795317,1,846 ONTARIO ST B,1,138.3,1,1,1
1577,condo,condo,1,41.890409,-87.799114,28,930 ONTARIO ST,0,568.6,0,0,0
1578,condo,condo,1,41.890413,-87.799421,14,938 ONTARIO ST 1,0,558.7,0,0,0
1579,condo,condo,1,41.890471,-87.798276,53,200 N KENILWORTH AVE 1,0,674.0,0,0,0
1580,condo,condo,1,41.890485,-87.797348,8,206 N KENILWORTH AVE 1,0,622.3,0,0,0
1581,condo,condo,1,41.89053,-87.793561,1,717 ONTARIO ST C4,1,417.5,1,1,1
1582,condo,condo,1,41.890606,-87.796445,26,210 N GROVE AVE 1,0,373.8,0,0,1
1583,condo,condo,1,41.890736,-87.795077,17,208 N OAK PARK AVE 1HH,1,0.1,1,1,1
1584,condo,condo,1,41.890737,-87.795829,3,212 N GROVE AVE 1,0,203.9,0,1,1
1585,condo,condo,1,41.890747,-87.804893,7,1146 ONTARIO ST 1,0,315.2,0,0,1
1586,condo,condo,1,41.890753,-87.803266,3,1112 ONTARIO ST 1E,0,503.6,0,0,0
1587,condo,condo,1,41.890759,-87.803367,4,1114 ONTARIO ST 1W,0,480.9,0,0,0
1588,condo,condo,1,41.890802,-87.80442,13,1136 ONTARIO ST 1A,0,304.0,0,0,1
1589,condo,condo,1,41.890832,-87.798296,71,221 N KENILWORTH AVE 101,0,787.4,0,0,0
1590,condo,condo,1,41.890859,-87.80398,21,1130 ONTARIO ST A1,0,339.2,0,0,1
1591,condo,condo,1,41.890868,-87.796445,3,219 N GROVE AVE 1,0,373.9,0,0,1
1592,condo,condo,1,41.890887,-87.802055,24,1040 ONTARIO ST 2F,0,691.4,0,0,0
1593,condo,condo,1,41.89089,-87.79394,19,214 N OAK PARK AVE 1BB,1,313.1,1,1,1
1594,condo,condo,1,41.890908,-87.795102,123,218 N OAK PARK AVE 1X,1,63.0,1,1,1
1595,condo,condo,1,41.890925,-87.795762,21,222 N GROVE AVE 1A,0,198.1,1,1,1
1596,condo,condo,1,41.891039,-87.796412,3,221 N GROVE AVE 1,0,378.3,0,0,1
1597,condo,condo,1,41.891077,-87.802468,14,211 N MARION ST 1A,0,642.5,0,0,0
1598,condo,condo,1,41.891109,-87.797223,24,224 N KENILWORTH AVE 2A,0,597.3,0,0,0
1599,condo,condo,1,41.891193,-87.795767,4,225 N GROVE AVE 1,0,250.3,0,1,1
1600,condo,condo,1,41.8912,-87.80461,38,501 N HARLEM AVE 1,1,150.8,1,1,1
1601,condo,condo,1,41.891213,-87.796344,4,227 N GROVE AVE 1,0,384.8,0,0,1
1602,condo,condo,1,41.891332,-87.802968,9,221 N MARION ST 1A,0,487.9,0,0,0
1603,condo,condo,1,41.891428,-87.796443,6,304 N GROVE AVE 1A,0,447.8,0,0,0
1604,condo,condo,1,41.891443,-87.795797,13,300 N GROVE AVE 1C,1,323.0,1,1,1
1605,condo,condo,1,41.891509,-87.802615,40,222 N MARION ST,0,574.4,0,0,0
1606,condo,condo,1,41.891543,-87.804093,12,1127 ERIE ST,0,174.3,1,1,1
1607,condo,condo,1,41.891608,-87.795412,3,304 N OAK PARK AVE 1,1,330.1,1,1,1
1608,condo,condo,1,41.891703,-87.794271,10,300 N OAK PARK AVE,1,414.2,1,1,1
1609,condo,condo,1,41.891746,-87.793539,40,719 ERIE ST 2A,0,555.7,0,0,0
1610,condo,condo,1,41.891762,-87.803226,1,1110 W ERIE ST 1F,0,411.8,0,0,0
1611,condo,condo,1,41.891982,-87.803256,3,1108 W ERIE ST 2C,0,422.6,0,0,0
1612,condo,condo,1,41.892216,-87.802396,40,1040 ERIE ST 201,0,634.8,0,0,0
1613,condo,condo,1,41.892218,-87.794205,5,319 N OAK PARK AVE 10,1,588.9,1,1,1
1614,condo,condo,1,41.89222,-87.803586,16,300 N MAPLE AVE 1,0,342.5,0,0,1
1615,condo,condo,1,41.892346,-87.795112,8,325 N OAK PARK AVE 1,1,586.1,1,1,1
1616,condo,condo,1,41.892607,-87.803685,7,318 N MAPLE AVE 1N,0,311.5,0,0,1
1617,condo,condo,1,41.89268,-87.802547,5,319 N MARION ST 7,0,468.6,0,0,0
1618,condo,condo,1,41.892821,-87.80264,5,323 N MARION ST 5,0,417.8,0,0,0
1619,condo,condo,1,41.892944,-87.802516,6,331 N MARION ST 1,0,372.7,0,0,1
1620,condo,condo,1,41.893153,-87.793931,2,726 SUPERIOR ST 1,1,932.9,1,1,1
1621,condo,condo,1,41.893258,-87.802204,4,1038 SUPERIOR ST 1E,0,254.0,0,1,1
1622,condo,condo,1,41.893265,-87.803126,13,403 N MARION ST 1A,0,297.4,0,1,1
1623,condo,condo,1,41.893644,-87.802495,9,412 N MARION ST 1A,1,119.2,1,1,1
1624,condo,condo,1,41.893798,-87.775437,10,714 N AUSTIN BLVD 1NE,1,245.4,1,1,1
1625,condo,condo,1,41.89394,-87.775451,10,720 N AUSTIN BLVD 1NE,1,194.0,1,1,1
1626,condo,condo,1,41.89397,-87.793242,13,426 EUCLID AVE 1N,0,1277.8,0,0,0
1627,condo,condo,1,41.894014,-87.804211,33,1133 CHICAGO AVE 2E,1,69.0,1,1,1
1628,condo,condo,1,41.894183,-87.779687,3,427 N LOMBARD AVE 1,0,384.6,0,0,1
1629,condo,condo,1,41.894233,-87.793254,19,432 EUCLID AVE 1E,0,1365.4,0,0,0
1630,condo,condo,1,41.894233,-87.792468,6,430 EUCLID AVE 1E,0,1456.0,0,0,0
1631,condo,condo,1,41.894294,-87.779676,6,429 N LOMBARD AVE 1,0,351.6,0,0,1
1632,condo,condo,1,41.894297,-87.781257,12,426 N HARVEY AVE 1NE,1,299.4,1,1,1
1633,condo,condo,1,41.894338,-87.783631,18,301 W CHICAGO AVE 1CE,1,231.4,1,1,1
1634,condo,condo,1,41.89439,-87.779676,4,433 N LOMBARD AVE 1,0,326.4,0,0,1
1635,condo,condo,1,41.894458,-87.781976,7,436 N HARVEY AVE 1,0,168.6,1,1,1
1636,condo,condo,1,41.894479,-87.779675,24,435 N LOMBARD AVE 1,1,304.5,1,1,1
1637,condo,condo,1,41.894486,-87.780997,3,219 W CHICAGO AVE 1,1,302.8,1,1,1
1638,condo,condo,1,41.894489,-87.780723,9,207 W CHICAGO AVE 1,1,366.0,1,1,1
1639,condo,condo,1,41.894805,-87.780256,5,201 W CHICAGO AVE G,1,398.6,1,1,1
1640,condo,condo,1,41.894807,-87.783478,8,300 CHICAGO AVE 1N,1,138.1,1,1,1
1641,condo,condo,1,41.894818,-87.783683,6,306 CHICAGO AVE 1N,1,193.6,1,1,1
1642,condo,condo,1,41.894872,-87.780924,3,217 W CHICAGO AVE 1,1,271.5,1,1,1
1643,condo,condo,1,41.894878,-87.78142,6,227 W CHICAGO AVE 1,1,138.3,1,1,1
1644,condo,condo,1,41.894898,-87.782625,5,254 CHICAGO AVE A,1,71.2,1,1,1
1645,condo,condo,1,41.894944,-87.779485,6,120 W CHICAGO AVE A,1,184.0,1,1,1
1646,condo,condo,1,41.895163,-87.777091,6,511 N HUMPHREY AVE 1E,1,62.2,1,1,1
